Azimuth,Height,Median Distance,Average Intensity
-105.5,-16.6,55.27813590753211,2.1200000159442425
-105.0,-16.6,48.02578724431372,1.520000010728836
-104.5,-16.6,44.4677138352653,1.830000001937151
-104.0,-16.6,44.745766378060665,1.180000014603138
-103.5,-16.6,22.491625005110933,0.0
17.5,-16.6,40.589200010907504,2.0199999809265137
18.0,-16.6,46.39073884287085,2.660000056028366
18.5,-16.6,52.19962299983154,3.060000032186508
19.0,-16.6,86.94443953620527,4.580000013113022
19.5,-16.6,149.85423025483732,10.950000017881393
20.0,-16.6,189.018602276413,11.030000120401382
20.5,-16.6,147.13529717447864,7.789999932050705
21.0,-16.6,189.9470245213973,10.189999908208847
21.5,-16.6,144.053696990562,7.429999947547913
22.0,-16.6,171.28975790529267,8.580000087618828
22.5,-16.6,159.62963272731722,11.39999994635582
23.0,-16.6,170.2081849544954,12.479999840259552
23.5,-16.6,175.58709648997458,12.319999873638153
24.0,-16.6,153.33823837608358,11.059999883174896
24.5,-16.6,180.5936610665481,12.849999964237213
25.0,-16.6,142.66496624876154,10.529999911785126
25.5,-16.6,181.273064515001,12.390000015497208
26.0,-16.6,148.0628758448777,10.95999988913536
26.5,-16.6,174.9716930916487,11.8299999833107
27.0,-16.6,152.77239057726084,11.059999853372574
27.5,-16.6,168.60271779602232,12.14999982714653
28.0,-16.6,158.01147093599457,11.059999942779541
28.5,-16.6,168.16292883593997,12.759999960660934
29.0,-16.6,178.3473788611776,12.53999999165535
29.5,-16.6,140.805901376383,10.630000084638596
30.0,-16.6,184.29667764088074,13.879999816417694
30.5,-16.6,141.95250885019536,10.280000060796738
31.0,-16.6,168.67320841281793,11.619999945163727
31.5,-16.6,157.49767412215527,11.869999945163727
32.0,-16.6,167.71260472042476,11.870000004768372
32.5,-16.6,156.41765502135434,11.21000000834465
33.0,-16.6,167.57962712961927,12.729999899864197
33.5,-16.6,178.21606064213424,13.119999825954437
34.0,-16.6,145.65355775893403,10.899999797344208
34.5,-16.6,178.11140530612636,12.98999997973442
35.0,-16.6,140.07119778895736,10.239999890327454
35.5,-16.6,172.47124571241085,12.259999930858612
36.0,-16.6,151.421731921853,11.239999890327454
36.5,-16.6,167.9753489802196,11.969999939203262
37.0,-16.6,168.40505441303227,12.189999967813492
37.5,-16.6,157.75403240380396,11.519999980926514
38.0,-16.6,179.33803369230853,12.92999991774559
38.5,-16.6,146.71222628194553,10.069999977946281
39.0,-16.6,179.9445044582846,13.459999948740005
39.5,-16.6,145.14159405673905,9.01000002026558
40.0,-16.6,11.551860985452722,0.5900000035762787
42.5,-16.6,11.635110596511248,0.6800000071525574
44.5,-16.6,5.807038841052792,0.3100000023841858
147.0,-16.6,40.34878966540241,2.199999988079071
147.5,-16.6,154.88885637792328,11.199999958276749
148.0,-16.6,161.6723615297647,10.78000009059906
148.5,-16.6,178.68645530130763,12.039999902248383
149.0,-16.6,138.1384974802678,9.929999977350235
149.5,-16.6,109.88595622229671,7.339999943971634
150.0,-16.6,143.90046012338922,9.300000101327896
150.5,-16.6,183.56100941600144,11.959999904036522
151.0,-16.6,160.49202028107302,10.479999899864197
151.5,-16.6,138.19726987133916,9.93999993801117
152.0,-16.6,127.13837795135545,8.590000092983246
152.5,-16.6,138.45790430247652,9.269999951124191
153.0,-16.6,51.989222220559725,3.9000000059604645
153.5,-16.6,11.614449131094624,0.7599999904632568
154.0,-16.6,23.128094727250378,1.629999965429306
154.5,-16.6,132.79782660299088,8.56000006198883
155.0,-16.6,109.5233495162201,7.429999977350235
155.5,-16.6,23.149658572279318,2.019999921321869
156.0,-16.6,23.185010189564682,1.899999976158142
157.0,-16.6,40.09988485266258,0.07000000029802322
-139.0,-16.5,10.613056715794993,0.28999999910593033
-138.5,-16.5,52.86590878982052,1.2299999967217445
-138.0,-16.5,104.89153293287286,4.430000007152557
-137.5,-16.5,77.725670816771,2.7300000227987766
-137.0,-16.5,92.45796935597338,3.7700000181794167
-136.5,-16.5,102.10754291240407,3.5400000102818012
-136.0,-16.5,80.94346717469335,1.4500000178813934
-135.5,-16.5,95.23569733895552,1.2900000177323818
-135.0,-16.5,84.36261291932732,2.800000039860606
-134.5,-16.5,4.915322362388561,0.23999999463558197
169.5,-16.5,9.964430433987651,0.0
170.0,-16.5,14.878179466286234,0.0
170.5,-16.5,9.90693045548883,0.0
171.0,-16.5,4.943507414992914,0.0
171.5,-16.5,4.931318795471896,0.0
172.0,-16.5,4.925553828074169,0.0
-180.0,-16.4,14.513987558799993,0.0
-179.5,-16.4,14.494473987313832,0.0
-179.0,-16.4,14.51132430749492,0.0
-178.5,-16.4,14.515730665815264,0.0
-178.0,-16.4,14.542087379922686,0.0
-177.5,-16.4,14.569093730483836,0.0
-177.0,-16.4,14.610034669966392,0.0
-176.5,-16.4,14.619374407596187,0.0
-176.0,-16.4,14.64993664372114,0.0
-175.5,-16.4,14.28444297747724,0.0
-175.0,-16.4,14.102856908942675,0.0
-174.5,-16.4,14.125465527977,0.0
-174.0,-16.4,14.176055137367975,0.0
-173.5,-16.4,14.197742905353428,0.0
-134.5,-16.4,92.9746024071261,4.34000001847744
-134.0,-16.4,77.7506346025092,2.859999969601631
-133.5,-16.4,86.68279533920256,3.510000042617321
-133.0,-16.4,85.8973240393483,3.8299999982118607
-132.5,-16.4,85.05141350101695,3.8299999833106995
-132.0,-16.4,84.37644154753515,3.969999983906746
-131.5,-16.4,83.65433788533059,4.03999999165535
-131.0,-16.4,73.73561636394396,3.689999982714653
-130.5,-16.4,36.67623943563708,2.0099999457597733
-102.5,-16.4,9.18307493365336,0.0
-102.0,-16.4,4.637862600854929,0.0
-101.0,-16.4,4.573457334202439,0.0
-100.5,-16.4,4.609033641435013,0.019999999552965164
-99.5,-16.4,18.4348899997966,0.12999999895691872
170.5,-16.4,4.937314008204078,0.0
171.0,-16.4,9.848677629387378,0.0
171.5,-16.4,9.81089747882164,0.0
172.0,-16.4,9.81285101067204,0.0
172.5,-16.4,14.683980216867257,0.0
173.0,-16.4,14.644413252094962,0.0
173.5,-16.4,14.626067027826963,0.0
174.0,-16.4,14.594064600364266,0.0
174.5,-16.4,14.565868726132427,0.0
175.0,-16.4,14.572992212740422,0.0
175.5,-16.4,14.610669490551487,0.0
176.0,-16.4,14.551565914238108,0.0
176.5,-16.4,14.589694132738302,0.0
177.0,-16.4,14.55245919035865,0.0
177.5,-16.4,14.484097663033104,0.0
178.0,-16.4,14.469981069888265,0.0
178.5,-16.4,14.563493985532105,0.0
179.0,-16.4,14.513906756272817,0.0
179.5,-16.4,14.540450689287482,0.0
-131.0,-16.3,9.17886370508625,0.3799999952316284
-130.5,-16.3,45.579207750913106,2.199999988079071
-130.0,-16.3,81.65032752724572,4.320000037550926
-129.5,-16.3,80.99803395589748,4.450000047683716
-129.0,-16.3,75.89986073159682,4.290000066161156
-128.5,-16.3,84.23855009074515,5.020000025629997
-128.0,-16.3,65.97554398521414,4.130000084638596
-127.5,-16.3,91.73375734433976,5.810000091791153
-127.0,-16.3,65.11401949000941,4.229999989271164
-126.5,-16.3,90.54380260071163,6.039999902248383
-126.0,-16.3,42.867725993019285,2.8399999737739563
-125.5,-16.3,12.824148474103744,0.8300000131130219
-105.0,-16.3,4.29144283726389,0.12999999523162842
-103.5,-16.3,12.987903575968648,0.0
-103.0,-16.3,17.65848946174308,0.14000000059604645
-102.5,-16.3,4.535398844836853,0.0
-101.5,-16.3,34.782924457544695,0.10999999940395355
-101.0,-16.3,9.045801127623971,0.0
-100.5,-16.3,21.904201733157162,0.0
-100.0,-16.3,53.66779771676345,0.0
-99.5,-16.3,18.209713081002356,0.0
-180.0,-16.2,78.10973640166975,4.270000010728836
-179.5,-16.2,78.2023522436281,3.8600000143051147
-179.0,-16.2,78.32366149568612,2.729999989271164
-178.5,-16.2,78.358328613641,2.5499999821186066
-178.0,-16.2,78.39640426348079,2.5499999970197678
-177.5,-16.2,78.43654830154641,2.6900000125169754
-177.0,-16.2,78.50220756731359,2.43999994546175
-176.5,-16.2,78.54097409773046,2.7000000178813934
-176.0,-16.2,78.49609382842618,2.6099999845027924
-175.5,-16.2,78.55086545807247,2.6299999803304672
-175.0,-16.2,78.58393767046232,2.5099999979138374
-174.5,-16.2,78.62230196764199,2.619999974966049
-174.0,-16.2,82.65130376757108,2.749999985098839
-173.5,-16.2,82.66118447778187,3.2500000298023224
-173.0,-16.2,106.46672830031312,4.0399999767541885
-172.5,-16.2,140.7833572881999,5.060000002384186
-172.0,-16.2,102.89186289295665,4.979999952018261
-171.5,-16.2,151.75288867685455,4.51000002771616
-171.0,-16.2,157.48954980957788,5.30000002682209
-170.5,-16.2,223.15873178516404,8.0
-170.0,-16.2,177.06107557815275,6.200000032782555
-169.5,-16.2,209.87313871646103,7.540000006556511
-169.0,-16.2,216.43253552193053,7.790000006556511
-168.5,-16.2,163.9783612144823,5.6600000113248825
-168.0,-16.2,229.6000444862909,8.149999991059303
-167.5,-16.2,164.0164727327576,6.489999905228615
-167.0,-16.2,229.76517093453558,8.69000019133091
-166.5,-16.2,157.58460403576174,6.280000030994415
-166.0,-16.2,223.24297624694782,8.600000098347664
-165.5,-16.2,190.3967423935737,7.709999978542328
-165.0,-16.2,183.7471181708187,7.440000087022781
-164.5,-16.2,229.72674877170314,8.410000011324883
-164.0,-16.2,164.07497985605747,6.540000021457672
-163.5,-16.2,229.61220403879378,8.870000019669533
-163.0,-16.2,157.1831673051351,8.64000004529953
-162.5,-16.2,236.03423445930162,10.629999965429306
-162.0,-16.2,150.41507396263972,1.1800000295042992
-161.5,-16.2,176.04233821257154,0.0
-156.0,-16.2,97.51862124743784,0.39999999292194843
-155.5,-16.2,227.9721543805294,4.870000004768372
-155.0,-16.2,156.39939712450234,3.9599999859929085
-154.5,-16.2,234.56462954501603,6.070000052452087
-154.0,-16.2,149.97678359508072,4.149999998509884
-153.5,-16.2,228.36896912008535,5.3600000366568565
-153.0,-16.2,156.77573905707482,3.8500000163912773
-152.5,-16.2,215.72147602067253,4.990000031888485
-152.0,-16.2,189.59520735468035,4.3900000266730785
-151.5,-16.2,202.81860171249158,4.560000009834766
-151.0,-16.2,229.18932051958205,5.190000060945749
-150.5,-16.2,156.97834512646125,3.190000042319298
-150.0,-16.2,222.47107594532028,4.990000016987324
-149.5,-16.2,156.8910746452363,3.940000034868717
-149.0,-16.2,222.0684366215796,5.260000091046095
-148.5,-16.2,169.75217232220302,3.790000021457672
-148.0,-16.2,215.22553699198536,5.410000033676624
-147.5,-16.2,182.42080099157192,4.180000055581331
-147.0,-16.2,202.0298596613483,4.740000016987324
-146.5,-16.2,234.59988874935988,6.319999992847443
-146.0,-16.2,143.38403079934082,4.469999983906746
-145.5,-16.2,234.09261866644647,11.190000042319298
-145.0,-16.2,155.6428727348807,7.640000082552433
-144.5,-16.2,194.78976690940198,9.959999948740005
-144.0,-16.2,155.75395138181625,8.050000041723251
-143.5,-16.2,194.38944994745768,9.699999988079071
-143.0,-16.2,161.97970874231828,8.470000058412552
-142.5,-16.2,181.32178404952174,9.690000176429749
-142.0,-16.2,200.76038220902845,10.31000018119812
-141.5,-16.2,136.03817512267784,7.5999999940395355
-141.0,-16.2,194.27220548434158,11.269999980926514
-140.5,-16.2,148.85094322453264,6.990000002086163
-140.0,-16.2,175.19708559747173,5.260000020265579
-139.5,-16.2,116.69196629917879,2.5899999774992466
-139.0,-16.2,84.16309288540494,1.8600000068545341
-138.5,-16.2,64.736380989914,1.7599999979138374
-138.0,-16.2,51.7177103974638,1.1500000059604645
-137.5,-16.2,71.09114687985434,2.090000007301569
-137.0,-16.2,58.22868169668796,1.709999993443489
-136.5,-16.2,90.59804535591635,2.020000010728836
-136.0,-16.2,64.76798938711434,1.5600000023841858
-135.5,-16.2,90.70377401445766,2.0400000140070915
-135.0,-16.2,64.7446739082842,1.6099999845027924
-134.5,-16.2,90.77891043155124,2.3200000151991844
-134.0,-16.2,77.73860282064933,2.0899999886751175
-133.5,-16.2,77.82931378950815,2.229999989271164
-133.0,-16.2,84.33867325204947,2.639999993145466
-132.5,-16.2,58.35022470279175,1.390000008046627
-132.0,-16.2,90.73864632262142,2.8699999898672104
-131.5,-16.2,64.77229517663265,2.1600000262260437
-131.0,-16.2,90.63976215422633,2.8400000035762787
-130.5,-16.2,64.70208257624567,2.139999970793724
-130.0,-16.2,90.55431752536646,3.1200000047683716
-129.5,-16.2,84.07895402124883,3.040000006556511
-129.0,-16.2,58.15323845276688,2.0600000470876694
-128.5,-16.2,90.46785747319623,3.260000079870224
-128.0,-16.2,64.60053808034372,2.30000002682209
-127.5,-16.2,90.46964002602863,3.6099999845027924
-127.0,-16.2,64.58843355317858,2.380000039935112
-126.5,-16.2,90.358249346626,1.9399999976158142
-126.0,-16.2,98.82728525227482,3.669999971985817
-125.5,-16.2,149.9962604585072,7.630000054836273
-125.0,-16.2,157.96533980190506,8.460000097751617
-124.5,-16.2,131.88450059505584,6.890000075101852
-124.0,-16.2,173.94949241212652,9.000000044703484
-123.5,-16.2,126.88737691396763,6.689999982714653
-123.0,-16.2,177.12450990847756,9.48999996483326
-122.5,-16.2,126.11348571391511,6.799999922513962
-122.0,-16.2,176.03610570949917,9.369999915361404
-121.5,-16.2,121.32827005334086,6.529999926686287
-121.0,-16.2,162.16397608972028,9.029999986290932
-120.5,-16.2,131.8679341646601,6.760000064969063
-120.0,-16.2,86.74979622192755,3.8399999886751175
-119.5,-16.2,93.90210953965189,3.570000022649765
-119.0,-16.2,64.22112074864603,2.649999961256981
-118.5,-16.2,89.86867202363928,3.6200000047683716
-118.0,-16.2,64.23188469763157,2.5999999940395355
-117.5,-16.2,89.8950519594548,3.839999958872795
-117.0,-16.2,51.34716952018226,3.1299999356269836
-116.5,-16.2,77.00533440088542,5.0299999713897705
-116.0,-16.2,89.80771100519439,5.469999939203262
-115.5,-16.2,64.20027046482622,3.9799999594688416
-115.0,-16.2,89.78854925417502,6.219999939203262
-114.5,-16.2,64.02873800530134,2.39000004529953
-114.0,-16.2,89.73875605959581,2.0100000351667404
-113.5,-16.2,64.11182795689915,1.150000013411045
-113.0,-16.2,89.97303932734266,2.7099999859929085
-112.5,-16.2,64.26275882707964,2.2599999755620956
-112.0,-16.2,77.05168948545125,2.660000041127205
-111.5,-16.2,89.9348386965218,3.0300000458955765
-111.0,-16.2,64.25216802493023,2.4400000274181366
-110.5,-16.2,89.94105361885782,2.979999989271164
-110.0,-16.2,64.22428918708388,2.3900000154972076
-109.5,-16.2,89.81131440598332,2.850000012665987
-109.0,-16.2,64.07656342409494,1.9500000029802322
-108.5,-16.2,89.74933891336019,3.1299999952316284
-108.0,-16.2,64.08573746975989,2.2600000500679016
-107.5,-16.2,76.86100716795106,2.7900000363588333
-107.0,-16.2,83.27545816750265,2.9799999743700027
-106.5,-16.2,70.47810744002861,2.5200000256299973
-106.0,-16.2,89.62742273678988,3.2699999660253525
-105.5,-16.2,64.0533565903095,2.349999949336052
-105.0,-16.2,97.64341786912168,3.049999963492155
-104.5,-16.2,72.50376389073367,2.2200000137090683
-104.0,-16.2,106.42432822652012,3.2399999648332596
-103.5,-16.2,63.93651398036273,1.9400000125169754
-103.0,-16.2,80.86865253694036,2.630000025033951
-102.5,-16.2,106.20733051949804,3.119999960064888
-102.0,-16.2,88.58150863325972,2.420000037178397
-101.5,-16.2,146.21080616991998,3.9500000029802322
-101.0,-16.2,129.14738398103384,2.820000007748604
-100.5,-16.2,142.4873566529654,3.689999980852008
-100.0,-16.2,102.05995833029439,3.660000056028366
-99.5,-16.2,133.8361156613396,4.6600000113248825
-99.0,-16.2,159.3480635541155,5.23999997228384
-98.5,-16.2,197.55717399195998,6.389999933540821
-98.0,-16.2,222.85133165246745,7.019999958574772
-97.5,-16.2,158.70061427301192,0.3799999989569187
-97.0,-16.2,209.8899343479859,4.149999987334013
-96.5,-16.2,171.8258929651203,5.829999938607216
-96.0,-16.2,209.87899629323502,7.2099999859929085
-95.5,-16.2,165.2808625967182,5.2899999767541885
-95.0,-16.2,209.75637983912563,7.280000016093254
-94.5,-16.2,171.6272789296753,6.02000005543232
-94.0,-16.2,196.88968862985345,6.5
-93.5,-16.2,215.86235138147245,7.159999988973141
-93.0,-16.2,165.10516980552774,5.6500000059604645
-92.5,-16.2,209.41187369842564,6.899999991059303
-92.0,-16.2,171.22218257169033,5.609999984502792
-91.5,-16.2,209.0573443967684,7.4199999794363976
-91.0,-16.2,164.77284673008836,5.96000000834465
-90.5,-16.2,215.35980268948234,7.170000024139881
-90.0,-16.2,183.55392342467894,6.3199999406933784
-89.5,-16.2,177.08168841973531,6.21000000834465
-89.0,-16.2,214.93108678006067,7.790000021457672
-88.5,-16.2,164.31793143765796,5.519999980926514
-88.0,-16.2,208.41157508398106,6.919999912381172
-87.5,-16.2,170.4796881175594,5.880000039935112
-87.0,-16.2,208.23781060633038,7.600000083446503
-86.5,-16.2,164.05472373410976,5.529999986290932
-86.0,-16.2,214.26289151001754,7.479999989271164
-85.5,-16.2,163.8292667088615,5.0799999833106995
-85.0,-16.2,195.22914135519906,6.519999958574772
-84.5,-16.2,214.07117920172306,8.020000040531158
-84.0,-16.2,163.72955211745617,5.9600000232458115
-83.5,-16.2,207.66615236707162,7.0999999195337296
-83.0,-16.2,169.8722759697987,6.329999923706055
-82.5,-16.2,207.62320566193296,8.019999906420708
-82.0,-16.2,163.56354373809918,5.5399999767541885
-81.5,-16.2,213.73648196567652,7.5500000566244125
-81.0,-16.2,175.97979604093743,6.329999998211861
-80.5,-16.2,182.2385707460692,6.320000000298023
-80.0,-16.2,213.60599642267726,7.649999961256981
-79.5,-16.2,163.28207357823064,5.760000005364418
-79.0,-16.2,207.43608010453272,5.950000017881393
-78.5,-16.2,169.49234924271508,3.9600000120699406
-78.0,-16.2,206.85572456233925,3.1100000105798244
-77.5,-16.2,162.80214342777933,0.23999999463558197
-77.0,-16.2,212.99847935649836,0.0
-76.5,-16.2,137.45082567336777,0.0
-58.0,-16.2,43.01742719576699,0.0
-57.5,-16.2,104.44787874598047,0.0
-56.5,-16.2,185.0078943242414,0.0
-56.0,-16.2,160.56767800217506,0.0
-55.5,-16.2,203.15789249340452,1.7999999560415745
-55.0,-16.2,166.21406823574185,5.069999992847443
-54.5,-16.2,203.11242046566326,7.2700000032782555
-54.0,-16.2,190.72160860365875,7.480000197887421
-53.5,-16.2,166.2134461837411,6.619999974966049
-53.0,-16.2,208.9232132552606,10.780000120401382
-52.5,-16.2,153.56093481311052,8.260000079870224
-52.0,-16.2,208.73343421695668,10.969999969005585
-51.5,-16.2,159.4602144906405,8.100000023841858
-51.0,-16.2,202.40127299582448,9.82999999821186
-50.5,-16.2,165.72542229852974,5.560000061988831
-50.0,-16.2,202.2940843757449,6.829999975860119
-49.5,-16.2,196.11630974054407,6.7900000512599945
-49.0,-16.2,159.47547640821887,4.809999950230122
-48.5,-16.2,202.14287496857585,4.970000021159649
-48.0,-16.2,159.16248185627148,3.8500000312924385
-47.5,-16.2,207.94720376830594,4.970000058412552
-47.0,-16.2,158.94240047159724,3.9000000059604645
-46.5,-16.2,207.83479271305745,5.089999996125698
-46.0,-16.2,158.9568835169116,4.380000054836273
-45.5,-16.2,201.75836691565345,5.730000026524067
-45.0,-16.2,201.53475905056786,4.990000046789646
-44.5,-16.2,158.71125116686022,3.9200000315904617
-44.0,-16.2,195.27675986810561,4.870000030845404
-43.5,-16.2,158.54499724057985,4.7400000393390656
-43.0,-16.2,201.15975924015916,5.740000084042549
-42.5,-16.2,152.2936348011567,4.329999975860119
-42.0,-16.2,176.7248821755705,4.93000004440546
-41.5,-16.2,164.31615768178554,4.120000042021275
-41.0,-16.2,182.63826855820176,5.500000022351742
-40.5,-16.2,176.4472083391592,4.419999986886978
-40.0,-16.2,158.19383714989382,4.150000020861626
-39.5,-16.2,182.42167406543575,4.390000030398369
-39.0,-16.2,127.75367553303909,3.380000025033951
-38.5,-16.2,164.2790050616064,4.510000020265579
-38.0,-16.2,139.82465095135024,3.410000018775463
-37.5,-16.2,200.67272192373738,5.180000048130751
-37.0,-16.2,139.84311934951992,3.8700000196695328
-36.5,-16.2,139.76408970607864,3.3800000473856926
-36.0,-16.2,145.86190085654295,3.6100000105798244
-35.5,-16.2,115.50744147541921,2.2000000178813934
-35.0,-16.2,152.02255072358483,3.9599999897181988
-34.5,-16.2,127.63763428311208,3.0400000102818012
-34.0,-16.2,170.1518099354523,4.140000004321337
-33.5,-16.2,121.77355035816102,2.679999992251396
-33.0,-16.2,182.57972657949395,4.330000050365925
-32.5,-16.2,121.60390466771493,2.070000045001507
-32.0,-16.2,164.01303104817902,3.0600000135600567
-31.5,-16.2,109.37346733343959,2.6400000378489494
-31.0,-16.2,115.4538728409355,3.1000000163912773
-30.5,-16.2,157.93548382364074,3.6000000312924385
-30.0,-16.2,103.21702184669496,2.690000019967556
-29.5,-16.2,127.45419700012744,3.1100000366568565
-29.0,-16.2,78.8401666974859,1.2899999897927046
-28.5,-16.2,115.20701956900189,2.880000002682209
-28.0,-16.2,91.01364704826906,2.460000030696392
-27.5,-16.2,103.11841567993909,2.719999983906746
-27.0,-16.2,103.07985951348256,3.2200000062584877
-26.5,-16.2,97.0802733970153,2.6800000444054604
-26.0,-16.2,60.549062211453844,2.070000007748604
-25.5,-16.2,36.3161311234394,1.2300000041723251
-25.0,-16.2,72.6556269863038,2.5199999660253525
-24.5,-16.2,18.16281482056073,0.6400000005960464
-24.0,-16.2,54.4607103805433,1.8299999982118607
-23.5,-16.2,30.230667079067246,1.030000001192093
-23.0,-16.2,6.036373389659907,0.27000001072883606
-22.5,-16.2,12.10127259146588,0.42000000178813934
-22.0,-16.2,18.150179152339348,0.6700000017881393
-21.5,-16.2,12.104770529170537,0.39000000059604645
-21.0,-16.2,24.173190771519447,0.9300000220537186
-20.5,-16.2,30.19245934896321,1.0899999886751175
-20.0,-16.2,48.32169898407874,2.0200000405311584
-19.5,-16.2,36.23030464187555,1.5
-19.0,-16.2,12.090294313908863,0.4399999976158142
-18.5,-16.2,36.253305524438915,1.370000034570694
-18.0,-16.2,12.07270881828095,0.5699999928474426
-17.5,-16.2,6.035900809695613,0.25
-17.0,-16.2,18.140324377879384,0.8099999874830246
-16.5,-16.2,24.20785521696392,0.9300000071525574
-16.0,-16.2,30.227453363200006,1.3099999725818634
-15.5,-16.2,42.37821593984006,1.9300000071525574
-15.0,-16.2,90.87722800273666,3.8400000482797623
-14.5,-16.2,42.42360711833918,1.7399999797344208
-14.0,-16.2,103.08207559790921,3.569999974220991
-13.5,-16.2,152.04616506791567,4.840000003576279
-13.0,-16.2,72.78977126405736,2.5
-12.5,-16.2,103.065948885731,3.8900000005960464
-12.0,-16.2,54.56409192672138,2.3099999725818634
-11.5,-16.2,12.090675887108478,0.5000000149011612
-11.0,-16.2,42.37473354902865,1.870000034570694
-10.5,-16.2,30.249920009404192,1.3100000023841858
-10.0,-16.2,24.194978812517522,0.9300000071525574
-9.5,-16.2,6.040063882837294,0.25
-7.5,-16.2,12.072603925795345,0.3700000047683716
-5.5,-16.2,6.036008892571803,0.1599999964237213
61.5,-16.2,6.035929299351917,0.17000000178813934
62.5,-16.2,6.057964932338956,0.15000000596046448
63.5,-16.2,12.086557360503486,0.29999999701976776
64.0,-16.2,18.140531405001163,0.510000005364418
65.0,-16.2,6.036299883851728,0.1899999976158142
65.5,-16.2,6.036354935916939,0.18000000715255737
66.0,-16.2,6.0539986051808965,0.18000000715255737
66.5,-16.2,30.220248533586805,0.8200000151991844
67.0,-16.2,12.086602415630951,0.3800000101327896
67.5,-16.2,12.130357044305386,0.32999999821186066
68.0,-16.2,48.38525543784233,1.1600000262260437
68.5,-16.2,36.277952548447125,0.7900000065565109
69.0,-16.2,54.496272451195765,1.4800000488758087
69.5,-16.2,60.53436242196453,1.5900000110268593
70.0,-16.2,42.44499458498988,1.2600000500679016
70.5,-16.2,60.587098184586964,1.560000017285347
71.0,-16.2,48.48294209418131,1.2900000140070915
71.5,-16.2,96.91260054170999,2.500000022351742
72.0,-16.2,109.16668412474104,2.859999991953373
72.5,-16.2,60.605621434789995,1.6200000196695328
73.0,-16.2,109.27404549664604,3.090000033378601
73.5,-16.2,109.20315389846033,2.9700000137090683
74.0,-16.2,151.59081817593272,4.379999995231628
74.5,-16.2,109.29557055472118,2.790000006556511
75.0,-16.2,157.9335688909672,4.240000016987324
75.5,-16.2,97.1878854724071,2.5800000056624413
76.0,-16.2,145.80475993227424,3.9500000551342964
76.5,-16.2,176.36139276206433,5.580000042915344
77.0,-16.2,145.91560174120957,4.529999956488609
77.5,-16.2,182.4016315000674,5.449999958276749
78.0,-16.2,139.9399968594274,5.1700000166893005
78.5,-16.2,176.5048695160895,5.090000011026859
79.0,-16.2,133.9333982482033,4.549999997019768
79.5,-16.2,164.3036738681265,5.459999993443489
80.0,-16.2,164.40716262248642,5.709999978542328
80.5,-16.2,188.74651312341732,6.640000008046627
81.0,-16.2,194.99217327239901,6.419999971985817
81.5,-16.2,164.56039435305587,5.810000076889992
82.0,-16.2,201.13322872454745,6.810000069439411
82.5,-16.2,164.64625445856328,5.6999999806284904
83.0,-16.2,201.31215964650647,6.380000039935112
83.5,-16.2,164.67510917985862,5.779999956488609
84.0,-16.2,183.11159271883244,5.120000019669533
84.5,-16.2,170.82367345938823,5.029999986290932
85.0,-16.2,189.24943955945088,6.110000059008598
85.5,-16.2,201.47662490303958,7.200000002980232
86.0,-16.2,164.98045062306448,5.2700000405311584
86.5,-16.2,201.60504196189757,6.980000004172325
87.0,-16.2,165.0803708923935,4.890000030398369
87.5,-16.2,195.6161592888549,6.759999945759773
88.0,-16.2,165.1274340518554,5.750000014901161
88.5,-16.2,189.75086725147975,5.430000014603138
89.0,-16.2,177.5071569322241,5.709999978542328
89.5,-16.2,189.8361237080723,6.610000014305115
90.0,-16.2,202.16674371809646,7.000000059604645
90.5,-16.2,165.44505609244916,5.289999969303608
91.0,-16.2,196.07011529870323,6.890000015497208
91.5,-16.2,171.6965594377787,5.900000050663948
92.0,-16.2,183.97771549765537,5.899999961256981
92.5,-16.2,177.9429974416258,5.780000030994415
93.0,-16.2,190.2988381162354,6.519999980926514
93.5,-16.2,177.9716923973673,6.2200000286102295
94.0,-16.2,190.3617542897486,6.260000094771385
94.5,-16.2,196.58971419957626,6.880000069737434
95.0,-16.2,172.06132241986361,5.620000034570694
95.5,-16.2,184.30276224016245,6.419999957084656
96.0,-16.2,178.25995701360966,6.409999996423721
96.5,-16.2,190.7037620446198,6.260000042617321
97.0,-16.2,178.47970968011685,6.000000044703484
97.5,-16.2,190.88220415301055,6.589999973773956
98.0,-16.2,178.6528407503401,6.170000046491623
98.5,-16.2,191.11549726031444,6.3900000005960464
99.0,-16.2,184.91098496732903,6.099999964237213
99.5,-16.2,178.8806144442366,5.93000003695488
100.0,-16.2,191.197722247633,6.379999980330467
100.5,-16.2,178.89150312283743,6.279999986290932
101.0,-16.2,191.39201814089793,6.52000005543232
101.5,-16.2,179.02698031559882,6.320000052452087
102.0,-16.2,191.51220322162993,6.4000000804662704
102.5,-16.2,179.23791874881317,6.240000024437904
103.0,-16.2,185.53686080139764,6.32000008225441
103.5,-16.2,185.60485717239064,6.260000079870224
104.0,-16.2,185.60731683384125,6.300000041723251
104.5,-16.2,191.94262825640547,6.590000048279762
105.0,-16.2,179.64722735928694,6.020000070333481
105.5,-16.2,192.18472614359285,6.480000093579292
106.0,-16.2,179.83665132475727,6.040000036358833
106.5,-16.2,192.28230481761855,6.560000047087669
107.0,-16.2,173.82007424882175,5.290000028908253
107.5,-16.2,192.49381478733318,5.850000016391277
108.0,-16.2,192.47771865177177,5.899999976158142
108.5,-16.2,180.12006874787656,4.610000006854534
109.0,-16.2,192.68721259133937,6.240000061690807
109.5,-16.2,180.34060568895944,5.32999999076128
