Azimuth,Height,Distance,Average Intensity
-18.5,-15.2,6.396641325925952,0.2987662
-18.0,-15.2,6.397768192468621,0.3058378
-17.5,-15.2,6.39006666953135,0.31089282
-17.0,-15.2,6.3930308747615845,0.30855456
-16.5,-15.2,6.396828309802123,0.3075824
-16.0,-15.2,6.39725268798015,0.3149842
-15.5,-15.2,6.398767116023543,0.31322312
-15.0,-15.2,6.3945420766657595,0.30778843
-14.5,-15.2,6.4030241451869205,0.31532255
-14.0,-15.2,6.399231337634517,0.32141933
-13.5,-15.2,6.398436989435403,0.3231081
-13.0,-15.2,6.423483333751027,0.3071903
-12.5,-15.2,6.438639966941499,0.30136624
-12.0,-15.2,6.407696584882751,0.30448085
-11.5,-15.2,6.395964500333222,0.3091054
-11.0,-15.2,6.389277338032526,0.3113461
-10.5,-15.2,6.3885231151469934,0.31390473
-10.0,-15.2,6.378943726952783,0.30230767
-9.5,-15.2,6.382827032688599,0.30003214
-9.0,-15.2,6.3818534260913236,0.29840106
-8.5,-15.2,6.375316205983894,0.29782605
-8.0,-15.2,6.371665927971902,0.30511975
-7.5,-15.2,6.371925046144906,0.30241755
-7.0,-15.2,6.37197356151265,0.30216557
-6.5,-15.2,6.370388609330166,0.28713498
-6.0,-15.2,6.3705099246349945,0.28528664
-5.5,-15.2,6.359176777033646,0.29005477
-5.0,-15.2,6.352923241214997,0.28541666
-4.5,-15.2,6.354973893285796,0.27885556
-4.0,-15.2,6.347213318199508,0.28240794
-3.5,-15.2,6.342630254724246,0.28770185
-3.0,-15.2,6.342740789999804,0.2875956
-2.5,-15.2,6.337642291312991,0.29117087
-2.0,-15.2,6.333628544046223,0.28575757
-1.5,-15.2,6.3340456141575565,0.27949366
-1.0,-15.2,6.332675128382135,0.3067403
-0.5,-15.2,6.329040961236972,0.3040446
0.0,-15.2,6.335714742105142,0.30117163
0.5,-15.2,6.331295032938621,0.2941304
1.0,-15.2,6.3266185640763455,0.30792877
1.5,-15.2,6.327873849477133,0.30475134
2.0,-15.2,6.326291081054563,0.2945741
2.5,-15.2,6.327981358185321,0.3033518
3.0,-15.2,6.327692969922302,0.29638094
3.5,-15.2,6.3255227477913065,0.3006575
4.0,-15.2,6.324008399092476,0.29535028
4.5,-15.2,6.3256038289665115,0.3031707
5.0,-15.2,6.324064671582817,0.29175976
5.5,-15.2,6.327476387132871,0.28914824
6.0,-15.2,6.3333109112447445,0.2737088
6.5,-15.2,6.326452736348395,0.28666666
7.0,-15.2,6.3316918737222165,0.27392262
7.5,-15.2,6.328529519704199,0.27431747
8.0,-15.2,6.323724892515309,0.26760986
8.5,-15.2,6.3208671164210255,0.28134614
9.0,-15.2,6.318568532263787,0.2816576
9.5,-15.2,6.3192074772436655,0.28466123
10.0,-15.2,6.31870370761952,0.30073714
10.5,-15.2,6.308363029270836,0.30337948
11.0,-15.2,6.3062447132746575,0.29766563
11.5,-15.2,6.308143701671181,0.29304108
12.0,-15.2,6.307015058710236,0.28257233
12.5,-15.2,6.302284265305597,0.30821913
13.0,-15.2,6.301235030596735,0.29702872
13.5,-15.2,6.2937102585580655,0.29554346
14.0,-15.2,6.29152429464047,0.2934078
14.5,-15.2,6.299728199462241,0.30858043
15.0,-15.2,6.291248706534253,0.29464287
15.5,-15.2,6.282065209024828,0.2936624
16.0,-15.2,6.263328708398031,0.32797813
16.5,-15.2,6.274599684856599,0.32057142
17.0,-15.2,6.273610866880624,0.31661156
17.5,-15.2,6.278161502451555,0.30775318
18.0,-15.2,6.2982617938823875,0.3387671
18.5,-15.2,6.276306202038439,0.283504
19.0,-15.2,6.26899987358781,0.2790323
19.5,-15.2,6.263830907552066,0.28277007
20.0,-15.2,6.2352165388686815,0.32092354
20.5,-15.2,6.234398993985893,0.3265384
21.0,-15.2,6.230007965677835,0.3285897
21.5,-15.2,6.230444651798481,0.33282188
22.0,-15.2,6.230987348037194,0.32104614
22.5,-15.2,6.2242935990487736,0.3253846
23.0,-15.2,6.220859303584009,0.3157821
23.5,-15.2,6.220846627652862,0.32933795
24.0,-15.2,6.222603841808737,0.33446327
24.5,-15.2,6.2003320748559165,0.30249998
35.5,-15.2,6.174120224012519,0.382
36.0,-15.2,6.287892972590764,0.3370957
36.5,-15.2,6.313045499687474,0.31999996
37.0,-15.2,6.302589458826072,0.31537732
37.5,-15.2,6.286619044852829,0.31851235
38.0,-15.2,6.288806417437762,0.32038337
38.5,-15.2,6.294577987060776,0.3142975
39.0,-15.2,6.296219938150067,0.3137539
39.5,-15.2,6.296648464771426,0.3158356
40.0,-15.2,6.298799940065769,0.32074192
40.5,-15.2,6.2983318297633595,0.31168476
41.0,-15.2,6.293512002618642,0.3185479
41.5,-15.2,6.300400320367107,0.31533545
42.0,-15.2,6.296986495156041,0.31366846
42.5,-15.2,6.29898731465248,0.32042068
43.0,-15.2,6.300214843321269,0.3164088
43.5,-15.2,6.298679714184509,0.30767292
44.0,-15.2,6.309427267469576,0.32658333
44.5,-15.2,6.306914177587513,0.3145016
45.0,-15.2,6.3023888990243675,0.32227638
45.5,-15.2,6.309332942031359,0.30025136
46.0,-15.2,6.310061182322563,0.31286162
46.5,-15.2,6.312241424716149,0.31888887
47.0,-15.2,6.317378216832096,0.30921873
47.5,-15.2,6.3217216244227314,0.31173554
48.0,-15.2,6.315284573489057,0.2944373
48.5,-15.2,6.328975062296536,0.29983693
49.0,-15.2,6.323856338765082,0.3053548
49.5,-15.2,6.333948113964493,0.29202154
50.0,-15.2,6.329614432269843,0.2886857
50.5,-15.2,6.334483982192206,0.29095677
51.0,-15.2,6.337512208027496,0.2917711
51.5,-15.2,6.331753487240811,0.27668792
52.0,-15.2,6.3332262514115545,0.28975135
52.5,-15.2,6.330026944212919,0.27772725
53.0,-15.2,6.332903742454739,0.26807064
53.5,-15.2,6.335118043039347,0.26587456
54.0,-15.2,6.33681967992297,0.24888
54.5,-15.2,6.335823239975748,0.24929972
55.0,-15.2,6.341572031542319,0.24739939
55.5,-15.2,6.335883904285682,0.2464266
56.0,-15.2,6.335016142254414,0.23076436
56.5,-15.2,6.334731629647469,0.22506852
57.0,-15.2,6.342849497996247,0.24023333
57.5,-15.2,6.347594648415119,0.23095238
58.0,-15.2,6.345688135188121,0.24113712
58.5,-15.2,6.345752293001901,0.22877984
59.0,-15.2,6.361171849804135,0.24367817
59.5,-15.2,6.35771057520148,0.23703031
60.0,-15.2,6.356400865506137,0.24013661
60.5,-15.2,6.350087570634607,0.24055377
61.0,-15.2,6.363231571231203,0.24680965
61.5,-15.2,6.361905772622168,0.25638795
62.0,-15.2,6.364559851086968,0.24860589
62.5,-15.2,6.367261193029429,0.26248342
63.0,-15.2,6.360036900828903,0.26617414
63.5,-15.2,6.371517640464069,0.2709117
64.0,-15.2,6.367720183960216,0.26326087
64.5,-15.2,6.380370816635213,0.26980978
65.0,-15.2,6.384293444640748,0.25490066
65.5,-15.2,6.383074174077722,0.27253965
66.0,-15.2,6.394218212988065,0.27399325
66.5,-15.2,6.390168409307868,0.27332446
67.0,-15.2,6.389630698940595,0.27956814
67.5,-15.2,6.387712326648149,0.2830133
68.0,-15.2,6.391305891795326,0.28011975
68.5,-15.2,6.392973874908704,0.28507555
69.0,-15.2,6.3979354053017,0.27952754
69.5,-15.2,6.40045036845424,0.27813333
70.0,-15.2,6.403530075138677,0.284492
70.5,-15.2,6.3979314233883295,0.29235098
71.0,-15.2,6.397725325727349,0.26734042
71.5,-15.2,6.404608172612085,0.2854027
72.0,-15.2,6.405243722953386,0.2764754
72.5,-15.2,6.405776945430249,0.27655175
73.0,-15.2,6.411478258080234,0.28178787
73.5,-15.2,6.413174360877834,0.29388738
74.0,-15.2,6.407350960060508,0.2636721
74.5,-15.2,6.400008840948362,0.27386242
75.0,-15.2,6.421859575192665,0.26966327
75.5,-15.2,6.411250780951444,0.2912963
76.0,-15.2,6.413979291190528,0.27638796
76.5,-15.2,6.419511027100377,0.28389645
77.0,-15.2,6.42164474234258,0.28994268
77.5,-15.2,6.42376360520394,0.27855828
78.0,-15.2,6.422462345535546,0.28629625
78.5,-15.2,6.420998768109944,0.28466666
79.0,-15.2,6.4265707053784915,0.28111404
79.5,-15.2,6.426310384312297,0.27756667
80.0,-15.2,6.431328346623518,0.2822802
80.5,-15.2,6.426362365705112,0.26920635
81.0,-15.2,6.432585065923406,0.26926026
81.5,-15.2,6.4254736085230135,0.2696199
82.0,-15.2,6.4344130711507335,0.26606607
82.5,-15.2,6.440465640742582,0.27793565
83.0,-15.2,6.444443947446589,0.28036425
83.5,-15.2,6.441200373385221,0.28785905
84.0,-15.2,6.437820052708553,0.27491963
84.5,-15.2,6.442708574734882,0.26923287
85.0,-15.2,6.450231398726278,0.26067525
85.5,-15.2,6.448693590988317,0.27536985
86.0,-15.2,6.453975966258268,0.27560973
86.5,-15.2,6.461068086429978,0.2815942
87.0,-15.2,6.456233929762711,0.27569103
87.5,-15.2,6.460565504627904,0.28260452
88.0,-15.2,6.466273690195949,0.27688524
88.5,-15.2,6.470580413977831,0.2816346
89.0,-15.2,6.462375882468407,0.2719891
89.5,-15.2,6.469520163847309,0.25864518
90.0,-15.2,6.4715644650706405,0.27044076
90.5,-15.2,6.474060119490124,0.24569184
91.0,-15.2,6.484623049444467,0.26200557
91.5,-15.2,6.47957452985538,0.24361643
92.0,-15.2,6.487572007754355,0.2560828
92.5,-15.2,6.492751723162817,0.26264304
93.0,-15.2,6.494085205666079,0.22766234
93.5,-15.2,6.503098412901421,0.26648647
94.0,-15.2,6.507381576039646,0.26213592
94.5,-15.2,6.509460040428642,0.2763388
95.0,-15.2,6.5127866890627395,0.25184375
95.5,-15.2,6.507210904064853,0.25
96.0,-15.2,6.505837254032173,0.26349726
96.5,-15.2,6.511834323461587,0.26262987
97.0,-15.2,6.525078937697965,0.26013586
97.5,-15.2,6.519192926618981,0.24424437
98.0,-15.2,6.530298806841152,0.25120547
98.5,-15.2,6.533924754305223,0.2374841
99.0,-15.2,6.525846380863511,0.2630854
99.5,-15.2,6.529157679238033,0.26026145
100.0,-15.2,6.52839781976217,0.26210243
100.5,-15.2,6.542546996276708,0.27224377
101.0,-15.2,6.537487376545444,0.26066878
101.5,-15.2,6.535224929033828,0.24969946
102.0,-15.2,6.54247492825027,0.27144232
102.5,-15.2,6.544777148488721,0.2638904
103.0,-15.2,6.538519046552371,0.26204473
103.5,-15.2,6.538301202952475,0.26970026
104.0,-15.2,6.543335961868944,0.27149835
104.5,-15.2,6.543886464445714,0.28032967
105.0,-15.2,6.547507462375106,0.2805177
105.5,-15.2,6.550297629975439,0.26643088
106.0,-15.2,6.556728947738353,0.27271232
106.5,-15.2,6.557513898082828,0.26679483
107.0,-15.2,6.560298554419613,0.2752316
107.5,-15.2,6.557937467923567,0.2765909
108.0,-15.2,6.5562155658644246,0.27490515
108.5,-15.2,6.5672782767674756,0.27941558
109.0,-15.2,6.562047725445768,0.2733875
109.5,-15.2,6.561900999759295,0.2710249
110.0,-15.2,6.568365543053495,0.2675962
110.5,-15.2,6.571985185102682,0.25525886
111.0,-15.2,6.573932102897661,0.25055555
111.5,-15.2,6.577425872575166,0.26789758
112.0,-15.2,6.583115779463018,0.2755627
112.5,-15.2,6.584553408581755,0.26874998
113.0,-15.2,6.58718348104772,0.2729582
113.5,-15.2,6.5923430354939505,0.2806887
114.0,-15.2,6.604235608923044,0.2769034
114.5,-15.2,6.605693715057345,0.27
115.0,-15.2,6.596845694162628,0.26207083
115.5,-15.2,6.605340027837842,0.2558333
116.0,-15.2,6.607322437106213,0.2725
116.5,-15.2,6.607632132594419,0.27865815
117.0,-15.2,6.622468320723249,0.27435616
117.5,-15.2,6.616988338030985,0.27738708
118.0,-15.2,6.619807919778191,0.27674863
118.5,-15.2,6.626454174029013,0.27811265
119.0,-15.2,6.624454062180015,0.2757944
119.5,-15.2,6.625587271277319,0.27673024
120.0,-15.2,6.636954230107385,0.27501607
120.5,-15.2,6.633489891467686,0.27090165
121.0,-15.2,6.6367355732375675,0.24718449
121.5,-15.2,6.645288664987983,0.25054795
122.0,-15.2,6.637724861165543,0.25169936
122.5,-15.2,6.642249050180072,0.25081083
123.0,-15.2,6.6418654521597835,0.25099725
123.5,-15.2,6.643121359732837,0.24170278
124.0,-15.2,6.6414497471233815,0.25929156
124.5,-15.2,6.643161171108253,0.24741934
125.0,-15.2,6.640458439731619,0.23778392
125.5,-15.2,6.653336605920907,0.2353398
126.0,-15.2,6.655750405036326,0.24428962
126.5,-15.2,6.649863585200153,0.23913044
127.0,-15.2,6.65398000959315,0.23633954
127.5,-15.2,6.65662810961901,0.2292697
128.0,-15.2,6.66746502872557,0.23891976
128.5,-15.2,6.665752608014399,0.24623628
129.0,-15.2,6.671323066851331,0.23642857
129.5,-15.2,6.673924311165583,0.23246612
130.0,-15.2,6.678544482413797,0.23850995
130.5,-15.2,6.6847794981613795,0.25180852
131.0,-15.2,6.68842462180235,0.2330435
131.5,-15.2,6.687423919989827,0.25976124
132.0,-15.2,6.693473874828693,0.27256882
132.5,-15.2,6.701504919016661,0.2546591
133.0,-15.2,6.6979551749086506,0.26214874
133.5,-15.2,6.702817625175802,0.28437498
134.0,-15.2,6.72052063958788,0.28088707
134.5,-15.2,6.719846995958546,0.28536665
135.0,-15.2,6.720532476026329,0.29656082
135.5,-15.2,6.7208702811659204,0.28899664
136.0,-15.2,6.722990400059059,0.29965788
136.5,-15.2,6.723408400240006,0.29209372
137.0,-15.2,6.721868471960229,0.30731428
137.5,-15.2,6.725020635773464,0.30475673
138.0,-15.2,6.71983729837214,0.3112121
138.5,-15.2,6.72131166198812,0.31392103
139.0,-15.2,6.722131597167189,0.30557755
139.5,-15.2,6.727638910624781,0.317931
140.0,-15.2,6.733241096857229,0.31382546
140.5,-15.2,6.732304452795693,0.30811167
141.0,-15.2,6.7388495390018575,0.3193949
141.5,-15.2,6.744211213119445,0.3120845
142.0,-15.2,6.748891517096358,0.3139522
142.5,-15.2,6.748700622584097,0.3171717
143.0,-15.2,6.75122912707099,0.31785142
143.5,-15.2,6.763041489505866,0.31629997
144.0,-15.2,6.751156512294246,0.30699205
144.5,-15.2,6.747736830269741,0.31797978
145.0,-15.2,6.748440836922199,0.308262
145.5,-15.2,6.744228029266351,0.31462002
146.0,-15.2,6.743826930596883,0.31689143
146.5,-15.2,6.753649749958194,0.32845545
147.0,-15.2,6.770068068200212,0.32143813
147.5,-15.2,6.768167644197156,0.33031827
148.0,-15.2,6.6235798080737585,0.31523332
148.5,-15.2,6.407685141737197,0.32603723
149.0,-15.2,6.370930263605634,0.39262193
149.5,-15.2,6.364487582208616,0.3635503
150.0,-15.2,6.345805615126452,0.3451715
150.5,-15.2,6.277272537637223,0.39131314
151.0,-15.2,6.291259837141921,0.38528004
151.5,-15.2,6.307277794988781,0.36561874
152.0,-15.2,6.30349361432553,0.37779567
152.5,-15.2,6.30181736661901,0.3922112
153.0,-15.2,6.336553577375303,0.3875
153.5,-15.2,6.348256597288523,0.38676715
154.0,-15.2,6.357321068981052,0.3772064
154.5,-15.2,6.35611267833524,0.37484127
155.0,-15.2,6.367213230890714,0.38237458
155.5,-15.2,6.3594975995223075,0.3803439
156.0,-15.2,6.328647601543781,0.3923311
156.5,-15.2,6.338160154803083,0.31492105
157.0,-15.2,6.362980595539808,0.022440678
157.5,-15.2,6.310102077146365,0.0
164.5,-15.2,6.809539152975933,0.0009090909
167.5,-15.2,6.846277297882018,0.15
168.5,-15.2,4.642616434728804,0.12
169.0,-15.2,4.713618924902402,0.32666665
169.5,-15.2,4.725075551669016,0.188
170.0,-15.2,4.794746260207599,0.18
170.5,-15.2,4.743354074828242,0.30166668
171.0,-15.2,5.851120741786324,0.32181817
171.5,-15.2,5.807224338432417,0.18636364
172.0,-15.2,6.036955121567709,0.109166674
172.5,-15.2,5.748613034115161,0.11333333
173.0,-15.2,5.684802429699145,0.22363637
173.5,-15.2,5.610064737620463,0.32
174.0,-15.2,5.487370092357461,0.20250002
174.5,-15.2,5.535212999934193,0.142
175.0,-15.2,5.55012201374,0.11857144
175.5,-15.2,5.591581993054826,0.08555555
176.0,-15.2,5.535784983319744,0.117142856
176.5,-15.2,4.730253308556306,0.0
177.0,-15.2,5.562088068602396,0.111250006
177.5,-15.2,4.739969346904452,0.017777778
178.0,-15.2,5.721313370868813,0.04111111
178.5,-15.2,5.65428929710078,0.07285714
179.0,-15.2,5.560183509468677,0.07111111
179.5,-15.2,4.726501571642395,0.0
-180.0,-15.1,5.405410192675795,0.25571427
-179.5,-15.1,5.43216568419742,0.2966667
-179.0,-15.1,5.411562277944218,0.27375
-178.5,-15.1,5.4371265851648936,0.33666667
-178.0,-15.1,5.239023139163607,0.42384613
-177.5,-15.1,5.258006801097652,0.49818185
-177.0,-15.1,5.245762559190517,0.3078572
-176.5,-15.1,5.250535251736355,0.3011111
-176.0,-15.1,5.26214418037055,0.41000003
-175.5,-15.1,5.285256086349205,0.36
-175.0,-15.1,5.282031532852274,0.34333333
-174.5,-15.1,5.464799207194833,0.164
-174.0,-15.1,5.4067006132858975,0.123333335
-173.5,-15.1,4.443787228400076,0.18714285
-173.0,-15.1,4.463409647121947,0.20250002
-172.5,-15.1,4.362349391475144,0.11
-146.0,-15.1,6.138149378521647,0.18
-145.5,-15.1,6.12376402293946,0.165
-145.0,-15.1,6.122400459051862,0.17176472
-144.5,-15.1,6.096299729751015,0.07967742
-144.0,-15.1,5.9899353697949245,0.112666674
-143.5,-15.1,6.037940033123693,0.13000001
-143.0,-15.1,5.837390900050695,0.115714274
-142.5,-15.1,5.900410419568479,0.11076922
-142.0,-15.1,5.813414919900046,0.099375
-141.5,-15.1,5.800663762523718,0.18833333
-141.0,-15.1,5.916232545734072,0.29
-140.5,-15.1,5.9250744581364705,0.2775
-140.0,-15.1,5.9591301134311925,0.23666668
-139.5,-15.1,5.990603846326597,0.11333334
-139.0,-15.1,6.065355736617644,0.0
-138.5,-15.1,6.133689950132158,0.0
-138.0,-15.1,5.68543390388822,0.01
-137.5,-15.1,5.703583238307189,0.14999999
-137.0,-15.1,5.764576295578175,0.16
-136.5,-15.1,5.756133752264292,0.855
-136.0,-15.1,5.794968870677472,0.78000003
-135.5,-15.1,5.829794169998826,0.32
-135.0,-15.1,5.907216336527918,0.16666667
-134.5,-15.1,5.968148077383789,0.07666666
-134.0,-15.1,6.053454413553491,0.0
-132.5,-15.1,5.683207314295489,0.85
-132.0,-15.1,5.482735857061509,0.09310344
-131.5,-15.1,5.625137464001135,0.064388186
-131.0,-15.1,5.741972448031573,0.062084805
-130.5,-15.1,5.853138792377253,0.0654515
-130.0,-15.1,4.488290904001602,0.06701107
-129.5,-15.1,4.484117531522068,0.07175496
-129.0,-15.1,4.49658405311766,0.07843511
-128.5,-15.1,5.570601663290328,0.08849498
-128.0,-15.1,5.668166232233842,0.11484849
-127.5,-15.1,5.676129365380387,0.1167073
-127.0,-15.1,5.649569093191297,0.12765956
-126.5,-15.1,4.338449777792432,0.40666667
-126.0,-15.1,4.349765965217738,0.30666664
-125.5,-15.1,5.102239363984655,0.46249998
-125.0,-15.1,4.411932102832431,0.023333333
-124.5,-15.1,4.492950628866455,0.0
-124.0,-15.1,4.501130327269499,0.0
-123.5,-15.1,4.502766671339902,0.01
-123.0,-15.1,4.493193660413536,0.05
-122.5,-15.1,4.519588186837918,0.01
-122.0,-15.1,4.357901074622367,0.0
-121.5,-15.1,4.4104520520070665,0.0
-121.0,-15.1,4.396911386772521,0.035
-120.5,-15.1,4.368382607426317,0.123333335
-120.0,-15.1,4.5331120450129125,0.04
-119.5,-15.1,4.501597444614384,0.0
-119.0,-15.1,4.473882032654067,0.0
-118.5,-15.1,4.520503170648169,0.0
-118.0,-15.1,4.318506856480277,0.0
-117.5,-15.1,4.368676293894834,0.015
-117.0,-15.1,4.530926756800641,0.025
-116.0,-15.1,4.4546572670231415,0.0
-115.5,-15.1,4.482899379729259,0.0
-115.0,-15.1,4.532803447351128,0.0
-114.5,-15.1,4.388896782117483,0.015
-114.0,-15.1,4.5043384049125015,0.0
-113.5,-15.1,4.4744401543314485,0.04
-113.0,-15.1,4.456275922597953,0.0
-112.5,-15.1,4.500409758465583,0.0
-112.0,-15.1,4.321035478584429,0.0
-111.5,-15.1,4.369908692163855,0.0
-111.0,-15.1,4.38467318951007,0.0
-110.5,-15.1,4.452451597029825,0.0
-109.5,-15.1,4.315204839732331,0.0
-109.0,-15.1,4.399667414117803,0.0
-108.5,-15.1,4.451792186886703,0.0
-107.5,-15.1,4.383636852709486,0.0
-107.0,-15.1,4.4205471319690135,0.0
-106.5,-15.1,4.526394045781461,0.0
-106.0,-15.1,4.392869694939917,0.0
-105.5,-15.1,4.452853926143799,0.0
-105.0,-15.1,4.351282199745565,0.0
-104.5,-15.1,4.439687590868397,0.0
-104.0,-15.1,4.369032591840041,0.0
-103.5,-15.1,4.473082815282318,0.0
-103.0,-15.1,4.479230944530724,0.00125
-102.5,-15.1,4.474696872896973,0.0
-102.0,-15.1,4.454935707991008,0.0
-101.5,-15.1,4.465648968310944,0.0
-101.0,-15.1,4.471440445977325,0.0
-100.5,-15.1,4.46208386894747,0.0
-100.0,-15.1,4.5281818762828285,0.0021951217
22.0,-15.1,6.20007293829161,0.32
22.5,-15.1,6.199804543136728,0.3225
23.0,-15.1,6.1981624508082875,0.31090906
23.5,-15.1,6.198803140950066,0.3156
24.0,-15.1,6.198586890732917,0.3033333
24.5,-15.1,6.170873235872128,0.32444015
25.0,-15.1,6.0838492754972275,0.30947655
25.5,-15.1,5.945570369041825,0.3419469
26.0,-15.1,5.902887808158761,0.35863096
26.5,-15.1,5.897540380622173,0.37692514
27.0,-15.1,5.892022461630463,0.40442625
27.5,-15.1,5.90414056418165,0.38673916
28.0,-15.1,5.870396277474623,0.3841853
28.5,-15.1,5.850691898752813,0.3787603
29.0,-15.1,5.895213853221329,0.38152868
29.5,-15.1,5.921055109672079,0.39798343
30.0,-15.1,5.940307586144481,0.38645065
30.5,-15.1,5.940555556445769,0.36
31.0,-15.1,5.916687447919398,0.38589814
31.5,-15.1,5.906954890319711,0.36159608
32.0,-15.1,5.931204846263075,0.39592493
32.5,-15.1,5.9259146072050255,0.37986973
33.0,-15.1,5.896281095390117,0.38641307
33.5,-15.1,5.907163276229737,0.3879935
34.0,-15.1,5.89662562017521,0.38311112
34.5,-15.1,5.910406605255315,0.37567723
35.0,-15.1,5.944727451263623,0.38217524
35.5,-15.1,6.120124746097917,0.39567253
36.0,-15.1,6.1744050037220015,0.3963333
168.0,-15.1,4.376283865077364,0.14999999
168.5,-15.1,4.46427398663481,0.25555557
169.0,-15.1,4.465747666909519,0.26857144
169.5,-15.1,4.436350467788258,0.24333334
170.0,-15.1,4.327088918194907,0.35000002
170.5,-15.1,4.316195327413723,0.35750002
171.0,-15.1,5.322115749092845,0.25599998
171.5,-15.1,5.347331944995653,0.34499997
172.0,-15.1,5.269746403775869,0.33999997
172.5,-15.1,5.291385217946161,0.3658333
173.0,-15.1,5.277610394468884,0.44083333
173.5,-15.1,5.245669050215327,0.42399997
174.0,-15.1,5.2624110423351,0.28066668
174.5,-15.1,5.245199576263204,0.24545453
175.0,-15.1,5.461864994814973,0.2563158
175.5,-15.1,5.439648791610009,0.24076922
176.0,-15.1,5.443613991713146,0.2538889
176.5,-15.1,5.390974927960699,0.25266665
177.0,-15.1,5.433808901684062,0.20071426
177.5,-15.1,5.430389326743362,0.34384614
178.0,-15.1,5.384272105627802,0.325
178.5,-15.1,5.4209332283293,0.26700002
179.0,-15.1,5.427266018079805,0.2475
179.5,-15.1,5.376723977288311,0.27941173
-180.0,-15.0,5.071845841195001,0.293125
-179.5,-15.0,5.1581479796839185,0.29904252
-179.0,-15.0,5.096773795309429,0.29417175
-178.5,-15.0,5.178096704813285,0.29778758
-178.0,-15.0,5.143091969052652,0.2943902
-177.5,-15.0,5.157376133278985,0.29309234
-177.0,-15.0,5.184869122723263,0.29299143
-176.5,-15.0,5.193990460549879,0.29156777
-176.0,-15.0,5.2050308823929985,0.2932016
-175.5,-15.0,5.197713057154499,0.29587445
-175.0,-15.0,5.225800831590441,0.29916996
-174.5,-15.0,5.266983209298542,0.30134532
-174.0,-15.0,4.22011407822598,0.30259997
-173.5,-15.0,5.211103126894381,0.30128437
-173.0,-15.0,4.229794739714482,0.30298805
-172.5,-15.0,4.21054350207395,0.2530252
-172.0,-15.0,4.254623157837936,0.08009174
-143.0,-15.0,5.618443395113579,0.07
-142.5,-15.0,5.656784479627861,0.29
-142.0,-15.0,5.631414633117165,0.13518518
-141.5,-15.0,5.6234864940116545,0.12789473
-141.0,-15.0,5.604588434031736,0.1176
-140.5,-15.0,5.531599523839195,0.10344828
-140.0,-15.0,5.504467852627513,0.07302752
-139.5,-15.0,5.510102489564167,0.060736842
-139.0,-15.0,5.513380298691269,0.0922826
-138.5,-15.0,5.573695706837509,0.21451457
-138.0,-15.0,5.559135512677166,0.076403506
-137.5,-15.0,5.281501263460557,0.26
-137.0,-15.0,5.311886887846049,0.25666666
-136.5,-15.0,5.31480590257222,0.24666667
-136.0,-15.0,5.303914462366224,0.17500001
-135.5,-15.0,5.357583662111962,0.1542857
-135.0,-15.0,5.3852825044371295,0.103999995
-134.5,-15.0,5.452082488971108,0.17
-134.0,-15.0,5.491659993755422,0.85666674
-133.5,-15.0,5.568275621541856,0.84999996
-133.0,-15.0,5.594273290454908,0.865
-132.5,-15.0,5.616050389013063,0.875
-132.0,-15.0,5.232234697967599,0.05
-131.5,-15.0,5.410504013963998,0.17500001
-131.0,-15.0,5.415392150547227,0.24000001
-130.5,-15.0,5.390039843466617,0.7733333
-130.0,-15.0,5.443696975516995,0.82666665
-129.5,-15.0,5.513196589136931,0.83
-129.0,-15.0,5.550364056813454,0.8899999
-128.5,-15.0,5.564365015319208,0.95000005
-128.0,-15.0,5.67215200255493,0.86
-127.5,-15.0,5.060972190451275,0.11152541
-127.0,-15.0,5.181141571480911,0.11471962
-126.5,-15.0,5.264582268693421,0.11559601
-126.0,-15.0,5.311048042834422,0.11407842
-125.5,-15.0,5.480837831186002,0.109900974
-125.0,-15.0,5.491969608942751,0.107725486
-124.5,-15.0,5.581722697434309,0.10674341
-124.0,-15.0,4.198198571640926,0.07590552
-123.5,-15.0,5.1502595409292935,0.066378735
-123.0,-15.0,5.272034831534885,0.1038849
-122.5,-15.0,5.302179466441791,0.12513833
-122.0,-15.0,5.3300136859065015,0.13372548
-121.5,-15.0,4.055235076925522,0.114999995
-121.0,-15.0,4.067281542527209,0.09
-120.5,-15.0,4.054023556449224,0.060000002
-120.0,-15.0,4.724763911013535,0.022
-119.5,-15.0,4.827545313081419,0.0
-119.0,-15.0,4.088451815798991,0.0
-118.5,-15.0,4.14800996681642,0.018000001
-118.0,-15.0,4.130707365791356,0.0
-117.5,-15.0,4.169685324588253,0.0
-117.0,-15.0,4.062508521002943,0.0
-116.5,-15.0,4.089664975340658,0.02
-116.0,-15.0,4.128660172264515,0.036666665
-115.5,-15.0,4.1065988038796855,0.015999999
-115.0,-15.0,4.13205000972287,0.0
-114.5,-15.0,4.151727930387604,0.0
-114.0,-15.0,4.051777303450869,0.0
-113.5,-15.0,4.08278162136449,0.0
-113.0,-15.0,4.110127976956016,0.0
-112.5,-15.0,4.092909904041737,0.0
-112.0,-15.0,4.137945711000471,0.0
-111.5,-15.0,4.040937396373615,0.0
-111.0,-15.0,4.081218684061698,0.0
-110.5,-15.0,4.127897371390463,0.0
-110.0,-15.0,4.187555331622824,0.0
-109.5,-15.0,4.150885218451936,0.0
-109.0,-15.0,4.072420925478085,0.0
-108.5,-15.0,4.120928462207973,0.0
-108.0,-15.0,4.129071164972056,0.0
-107.5,-15.0,4.182589422367493,0.0
-107.0,-15.0,4.068744544660607,0.0
